course_id,section_id,total_seats_count,open_seats_count,section_days,class_start_time,class_end_time,class_building,class_room
BIOE447,0101,20,0,Tu,8:00am,10:50am,AJC2119,2119
BIOE453,0101,30,17,Th,4:00pm,6:30pm,CHE2108,2108
BIOE453,0102,30,26,Th,4:00pm,6:30pm,CHE2108,2108
BIOE457,0101,30,4,MWF,2:00pm,2:50pm,ESJ0215,0215
BIOE457,0102,30,0,MWF,2:00pm,2:50pm,ESJ0215,0215
BIOE461,0101,40,0,MWF,12:00pm,12:50pm,ESJ2309,2309
BIOE462,0101,64,6,TuTh,2:00pm,3:15pm,ESJ0215,0215
BIOE486,0101,130,21,M,5:30pm,8:00pm,EGR1202,1202
IOE488A,0101,8,0,Tu,12:30pm,1:45pm,AJC1121,1121
IOE489F,0101,20,8,W,6:00pm,9:00pm,KEB2107,2107
IOE489M,0101,20,0,Th,9:30am,12:00pm,EGR0108,0108
IOE489R,0101,5,0,TuTh,11:00am,12:15pm,AJC2119,2119
IOE489T,0101,9,4,MW,1:00pm,2:15pm,AJC2119,2119
BIOE606,0101,30,10,F,9:00am,9:50am,AJC2121,2121
BIOE608,0101,25,6,F,9:00am,10:50am,AJC2132,2132
BIOE632,0101,12,1,M,1:00pm,3:30pm,AJC2134,2134
BIOE654,0101,15,12,TuTh,6:00pm,7:15pm,AJC2121,2121
IOE658E,0101,15,7,TuTh,11:00am,12:15pm,AJC2121,2121
BIOE689,0101,10,0,Th,9:30am,12:00pm,EGR0108,0108
BIOE689,0101,12,0,W,1:00pm,3:30pm,AJC2134,2134
BIOE689,0101,10,7,TuTh,2:00pm,3:15pm,AJC2121,2121
IOE689M,0101,10,0,Th,9:30am,12:00pm,EGR0108,0108
IOE689T,0101,12,0,W,1:00pm,3:30pm,AJC2134,2134
IOE689X,0101,10,7,TuTh,2:00pm,3:15pm,AJC2121,2121
BIOL646,0101,20,12,Tu,4:00pm,7:00pm,BPS1208,1208
BIOL705,0101,50,7,TuTh,11:00am,12:15pm,ESJ2212,2212
IOL708D,0101,5,3,TuTh,2:00pm,3:15pm,BPS1236,1236
IOL708E,0101,8,7,TuTh,2:00pm,3:15pm,BPS0283,0283
IOL708J,0101,6,5,TuTh,11:00am,12:15pm,PLS1113,1113
IOL708T,0101,15,8,TuTh,9:30am,10:45am,BPS2249,2249
IOL709A,0101,14,2,Th,1:00pm,3:00pm,COL0211,0211
IOL709V,0101,5,3,MW,5:00pm,6:15pm,BPS1236,1236
IOL709X,0101,15,13,Th,1:00pm,3:00pm,BRB2210,2210
BIOM301,0101,28,0,TuTh,12:30pm,1:20pm,SPH1312,1312
BIOM301,0102,28,0,TuTh,12:30pm,1:20pm,SPH1312,1312
BIOM301,0103,28,0,TuTh,12:30pm,1:20pm,SPH1312,1312
BIOM301,0104,28,1,TuTh,12:30pm,1:20pm,SPH1312,1312
BIOM301,0105,28,0,TuTh,12:30pm,1:20pm,SPH1312,1312
BIOM301,0106,28,0,TuTh,12:30pm,1:20pm,SPH1312,1312
BIOM301,0107,28,0,TuTh,12:30pm,1:20pm,SPH1312,1312
BIOM301,ESG1,30,10,MF,10:00am,10:50am,BLD45308,5308
BIOM602,0101,30,27,MW,9:30am,10:45am,ANS0412,0412
IPH698L,0101,20,11,M,4:00pm,5:30pm,IPT1116,1116
BISI632,0101,25,4,TuTh,4:00pm,6:00pm,MCB1207,1207
BISI712,0201,15,0,M,4:00pm,6:10pm,BRB3101,3101
BISI712,0301,15,0,M,4:00pm,6:00pm,PLS1146,1146
BMGT110,0101,250,57,MW,2:00pm,3:15pm,VMH1524,1524
BMGT110,0101,40,0,MW,9:30am,10:45am,CCC1111,1111
BMGT110,0201,40,11,MW,11:00am,12:15pm,CCC1111,1111
MGT110S,0101,40,0,MW,9:30am,10:45am,CCC1111,1111
MGT110S,0201,40,11,MW,11:00am,12:15pm,CCC1111,1111
MGT190H,0101,45,0,TuTh,12:30pm,1:45pm,TWS1310,1310
MGT198E,FP01,35,9,Th,5:00pm,5:50pm,VMH1505,1505
MGT198E,FP02,35,14,Th,5:00pm,5:50pm,VMH1511,1511
BMGT220,0101,30,0,TuTh,11:00am,12:15pm,VMH1524,1524
BMGT220,0102,30,4,TuTh,11:00am,12:15pm,VMH1524,1524
BMGT220,0103,30,2,TuTh,11:00am,12:15pm,VMH1524,1524
BMGT220,0104,30,10,TuTh,11:00am,12:15pm,VMH1524,1524
BMGT220,0105,30,10,TuTh,11:00am,12:15pm,VMH1524,1524
BMGT220,0201,30,7,TuTh,12:30pm,1:45pm,VMH1524,1524
BMGT220,0202,30,5,TuTh,12:30pm,1:45pm,VMH1524,1524
BMGT220,0203,30,4,TuTh,12:30pm,1:45pm,VMH1524,1524
BMGT220,0204,30,6,TuTh,12:30pm,1:45pm,VMH1524,1524
BMGT220,0205,30,7,TuTh,12:30pm,1:45pm,VMH1524,1524
BMGT220,0101,40,10,MW,11:00am,12:15pm,VMH2511,2511
BMGT220,0201,40,13,MW,12:30pm,1:45pm,VMH2511,2511
BMGT220,0301,40,17,MW,2:00pm,3:15pm,VMH2511,2511
MGT220L,0101,40,10,MW,11:00am,12:15pm,VMH2511,2511
MGT220L,0201,40,13,MW,12:30pm,1:45pm,VMH2511,2511
MGT220L,0301,40,17,MW,2:00pm,3:15pm,VMH2511,2511
BMGT221,0101,45,1,TuTh,9:30am,10:45am,VMH1524,1524
BMGT221,0102,45,3,TuTh,9:30am,10:45am,VMH1524,1524
BMGT221,0103,45,0,TuTh,9:30am,10:45am,VMH1524,1524
BMGT221,0201,45,7,TuTh,2:00pm,3:15pm,VMH1524,1524
BMGT221,0202,45,2,TuTh,2:00pm,3:15pm,VMH1524,1524
BMGT221,0203,45,1,TuTh,2:00pm,3:15pm,VMH1524,1524
BMGT221,0204,45,2,TuTh,2:00pm,3:15pm,VMH1524,1524
BMGT221,0301,45,8,TuTh,3:30pm,4:45pm,VMH1524,1524
BMGT221,0302,45,9,TuTh,3:30pm,4:45pm,VMH1524,1524
BMGT221,0303,45,4,TuTh,3:30pm,4:45pm,VMH1524,1524
BMGT230,0101,35,4,MW,9:30am,10:45am,VMH1524,1524
BMGT230,0102,35,0,MW,9:30am,10:45am,VMH1524,1524
BMGT230,0103,33,11,MW,9:30am,10:45am,VMH1524,1524
BMGT230,0104,35,1,MW,9:30am,10:45am,VMH1524,1524
BMGT230,0105,27,17,MW,9:30am,10:45am,VMH1524,1524
BMGT230,0106,35,21,MW,9:30am,10:45am,VMH1524,1524
BMGT230,0201,35,12,MW,11:00am,12:15pm,VMH1524,1524
BMGT230,0202,25,0,MW,11:00am,12:15pm,VMH1524,1524
BMGT230,0203,35,1,MW,11:00am,12:15pm,VMH1524,1524
BMGT230,0204,23,0,MW,11:00am,12:15pm,VMH1524,1524
BMGT230,0205,35,5,MW,11:00am,12:15pm,VMH1524,1524
BMGT230,0206,32,7,MW,11:00am,12:15pm,VMH1524,1524
BMGT230,0301,35,9,MW,12:30pm,1:45pm,VMH1524,1524
BMGT230,0302,35,0,MW,12:30pm,1:45pm,VMH1524,1524
BMGT230,0303,26,0,MW,12:30pm,1:45pm,VMH1524,1524
BMGT230,0304,20,0,MW,12:30pm,1:45pm,VMH1524,1524
BMGT230,0305,22,0,MW,12:30pm,1:45pm,VMH1524,1524
BMGT230,0306,35,1,MW,12:30pm,1:45pm,VMH1524,1524
BMGT230,0103,2,0,MW,9:30am,10:45am,VMH1524,1524
BMGT230,0105,8,0,MW,9:30am,10:45am,VMH1524,1524
BMGT230,0202,10,1,MW,11:00am,12:15pm,VMH1524,1524
BMGT230,0204,12,0,MW,11:00am,12:15pm,VMH1524,1524
BMGT230,0206,3,1,MW,11:00am,12:15pm,VMH1524,1524
BMGT230,0303,9,0,MW,12:30pm,1:45pm,VMH1524,1524
BMGT230,0304,15,0,MW,12:30pm,1:45pm,VMH1524,1524
BMGT230,0305,13,1,MW,12:30pm,1:45pm,VMH1524,1524
MGT230B,0103,2,0,MW,9:30am,10:45am,VMH1524,1524
MGT230B,0105,8,0,MW,9:30am,10:45am,VMH1524,1524
MGT230B,0202,10,1,MW,11:00am,12:15pm,VMH1524,1524
MGT230B,0204,12,0,MW,11:00am,12:15pm,VMH1524,1524
MGT230B,0206,3,1,MW,11:00am,12:15pm,VMH1524,1524
MGT230B,0303,9,0,MW,12:30pm,1:45pm,VMH1524,1524
MGT230B,0304,15,0,MW,12:30pm,1:45pm,VMH1524,1524
MGT230B,0305,13,1,MW,12:30pm,1:45pm,VMH1524,1524
MGT289A,0101,65,1,W,2:00pm,4:40pm,ESJ2212,2212
MGT289A,0201,65,1,M,2:00pm,4:40pm,ESJ2212,2212
MGT289D,0101,68,0,MW,3:30pm,4:45pm,TWS1310,1310
MGT289D,0201,68,0,MW,5:00pm,6:15pm,TWS1310,1310
MGT289E,0101,65,1,MW,3:30pm,4:45pm,TWS1100,1100
MGT289I,0101,240,2,MW,3:30pm,4:45pm,VMH1524,1524
MGT299C,0101,25,1,Tu,5:00pm,5:50pm,VMH1411,1411
BMGT301,0101,65,1,TuTh,11:00am,12:15pm,VMH1505,1505
BMGT301,0201,60,0,TuTh,3:30pm,4:45pm,VMH1520,1520
BMGT301,0301,65,0,TuTh,12:30pm,1:45pm,VMH1505,1505
BMGT301,0401,65,2,TuTh,9:30am,10:45am,VMH1505,1505
BMGT301,0501,65,1,MW,11:00am,12:15pm,VMH1412,1412
BMGT301,ESG1,65,8,TuTh,2:00pm,3:15pm,BLD44335,4335
BMGT301,FP01,60,10,MW,3:30pm,4:45pm,VMH1412,1412
BMGT301,FP02,60,2,MW,12:30pm,1:45pm,VMH1412,1412
MGT301F,FP01,60,10,MW,3:30pm,4:45pm,VMH1412,1412
MGT301F,FP02,60,2,MW,12:30pm,1:45pm,VMH1412,1412
BMGT302,0101,35,0,TuTh,9:30am,10:45am,VMH2203,2203
BMGT302,0201,35,0,TuTh,11:00am,12:15pm,VMH2203,2203
BMGT302,0301,35,0,MW,3:30pm,4:45pm,VMH2203,2203
BMGT302,0401,35,0,MW,5:00pm,6:15pm,VMH2203,2203
BMGT310,0101,35,3,MW,12:30pm,1:45pm,VMH1314,1314
BMGT310,0201,35,2,MW,2:00pm,3:15pm,VMH1415,1415
BMGT310,0301,35,21,MW,2:00pm,3:15pm,VMH1314,1314
BMGT311,0101,38,3,TuTh,9:30am,10:45am,VMH1411,1411
BMGT311,0201,38,1,MW,11:00am,12:15pm,VMH1518,1518
BMGT311,ESG1,45,25,MW,9:30am,10:45am,BLD23052,3052
BMGT313,0101,45,1,MW,3:30pm,4:45pm,VMH1335,1335
BMGT313,0201,45,0,MW,2:00pm,3:15pm,VMH1335,1335
BMGT321,0101,35,2,TuTh,11:00am,12:15pm,VMH1411,1411
BMGT321,0201,35,1,MW,3:30pm,4:45pm,VMH2511,2511
BMGT323,0101,35,3,TuTh,2:00pm,3:15pm,VMH1411,1411
BMGT323,0201,35,9,TuTh,3:30pm,4:45pm,VMH1411,1411
BMGT323,ESG1,45,23,MW,11:00am,12:15pm,BLD22062,2062
BMGT326,0101,30,9,TuTh,2:00pm,3:15pm,VMH1314,1314
BMGT326,0201,30,3,TuTh,12:30pm,1:45pm,VMH1314,1314
BMGT326,ESG1,45,16,MW,9:30am,10:45am,BLD22062,2062
BMGT332,0101,45,3,TuTh,11:00am,12:15pm,VMH1528,1528
BMGT332,0201,45,10,TuTh,3:30pm,4:45pm,SQH1117,1117
BMGT332,0301,45,10,TuTh,2:00pm,3:15pm,VMH1528,1528
BMGT340,0101,69,0,MW,2:00pm,3:15pm,VMH1528,1528
BMGT340,0201,70,2,MW,3:30pm,4:45pm,VMH1528,1528
BMGT340,0301,70,10,MW,5:00pm,6:15pm,VMH1528,1528
BMGT340,0401,70,0,MW,9:30am,10:45am,VMH1528,1528
BMGT340,0501,70,0,MW,12:30pm,1:45pm,VMH1528,1528
BMGT340,0601,70,0,MW,11:00am,12:15pm,VMH1528,1528
BMGT340,0701,70,0,TuTh,3:30pm,4:45pm,VMH1330,1330
BMGT340,0101,1,0,MW,2:00pm,3:15pm,VMH1528,1528
MGT340N,0101,1,0,MW,2:00pm,3:15pm,VMH1528,1528
BMGT341,0101,45,0,TuTh,11:00am,12:15pm,VMH1415,1415
BMGT341,0201,45,1,TuTh,12:30pm,1:45pm,VMH1415,1415
BMGT341,FP01,35,8,TuTh,9:30am,10:45am,VMH1311,1311
MGT341F,FP01,35,8,TuTh,9:30am,10:45am,VMH1311,1311
BMGT343,0101,45,1,TuTh,2:00pm,3:15pm,VMH1520,1520
BMGT343,0201,45,0,TuTh,12:30pm,1:45pm,VMH1335,1335
BMGT343,0301,45,0,MW,2:00pm,3:15pm,VMH1336,1336
BMGT343,0401,45,7,MW,3:30pm,4:45pm,VMH1336,1336
BMGT343,0501,45,7,TuTh,9:30am,10:45am,VMH1206,1206
BMGT347,0101,40,13,MW,9:30am,10:45am,VMH1314,1314
BMGT347,0201,40,9,MW,11:00am,12:15pm,VMH1314,1314
BMGT362,0101,45,1,MW,3:30pm,4:45pm,VMH1415,1415
BMGT362,0201,45,0,MW,12:30pm,1:45pm,VMH1415,1415
BMGT363,0101,45,0,MW,11:00am,12:15pm,SQH1117,1117
BMGT363,0201,45,0,TuTh,11:00am,12:15pm,IRB2107,2107
BMGT363,ESG1,45,23,MW,9:30am,10:45am,BLD23032,3032
BMGT364,0301,60,0,TuTh,12:30pm,1:45pm,VMH1520,1520
BMGT364,0401,60,0,MW,2:00pm,3:15pm,VMH1303,1303
BMGT364,0501,60,1,MW,12:30pm,1:45pm,VMH1303,1303
BMGT364,0601,60,0,TuTh,9:30am,10:45am,VMH1520,1520
BMGT364,0701,60,0,TuTh,11:00am,12:15pm,VMH1520,1520
BMGT364,0801,60,10,W,7:00pm,9:40pm,VMH1303,1303
BMGT365,0101,40,5,Th,5:00pm,7:40pm,VMH1415,1415
BMGT366,0101,45,3,TuTh,11:00am,12:15pm,TWS0236,0236
BMGT366,0201,45,1,TuTh,12:30pm,1:45pm,ARC1105,1105
BMGT367,0101,55,1,M,5:00pm,5:50pm,VMH1336,1336
BMGT367,0201,55,3,Tu,5:00pm,5:50pm,VMH1330,1330
BMGT367,0301,55,0,W,5:00pm,5:50pm,VMH1336,1336
BMGT367,0401,55,3,Th,5:00pm,5:50pm,VMH1335,1335
BMGT367,0501,55,1,M,6:00pm,6:50pm,VMH1336,1336
BMGT367,0601,55,2,Tu,6:00pm,6:50pm,VMH1335,1335
BMGT367,FP01,38,0,M,5:00pm,5:50pm,VMH1314,1314
BMGT367,FP02,38,1,M,6:00pm,6:50pm,VMH1303,1303
BMGT367,FP03,38,1,Tu,5:00pm,5:50pm,VMH1418,1418
BMGT367,FP04,38,1,Tu,6:00pm,6:50pm,VMH1418,1418
BMGT367,FP05,38,0,W,5:00pm,5:50pm,VMH1314,1314
BMGT367,FP06,38,3,W,5:00pm,5:50pm,VMH1411,1411
BMGT367,FP07,38,3,W,6:00pm,6:50pm,VMH1411,1411
BMGT367,FP08,38,0,Th,5:00pm,5:50pm,VMH1314,1314
BMGT367,FP09,38,4,Th,6:00pm,6:50pm,VMH1314,1314
BMGT367,FP10,38,1,Th,5:00pm,5:50pm,VMH1418,1418
BMGT367,FP11,38,9,W,6:00pm,6:50pm,VMH1314,1314
BMGT367,FP12,38,0,M,5:00pm,5:50pm,VMH1303,1303
MGT367F,FP01,38,0,M,5:00pm,5:50pm,VMH1314,1314
MGT367F,FP02,38,1,M,6:00pm,6:50pm,VMH1303,1303
MGT367F,FP03,38,1,Tu,5:00pm,5:50pm,VMH1418,1418
MGT367F,FP04,38,1,Tu,6:00pm,6:50pm,VMH1418,1418
MGT367F,FP05,38,0,W,5:00pm,5:50pm,VMH1314,1314
MGT367F,FP06,38,3,W,5:00pm,5:50pm,VMH1411,1411
MGT367F,FP07,38,3,W,6:00pm,6:50pm,VMH1411,1411
MGT367F,FP08,38,0,Th,5:00pm,5:50pm,VMH1314,1314
MGT367F,FP09,38,4,Th,6:00pm,6:50pm,VMH1314,1314
MGT367F,FP10,38,1,Th,5:00pm,5:50pm,VMH1418,1418
MGT367F,FP11,38,9,W,6:00pm,6:50pm,VMH1314,1314
MGT367F,FP12,38,0,M,5:00pm,5:50pm,VMH1303,1303
MGT369D,0101,20,8,Tu,2:00pm,3:15pm,VMH3330H,3330H
BMGT370,0101,38,1,TuTh,3:30pm,4:45pm,VMH1314,1314
BMGT370,0201,38,1,MW,9:30am,10:45am,VMH1330,1330
BMGT372,0101,40,13,TuTh,9:30am,10:45am,VMH2505,2505
BMGT372,0201,40,11,TuTh,12:30pm,1:45pm,VMH2505,2505
BMGT372,0301,40,5,MW,2:00pm,3:15pm,VMH1411,1411
BMGT372,0401,40,5,MW,3:30pm,4:45pm,VMH1411,1411
BMGT372,ESG1,40,23,MW,9:30am,10:45am,BLD43321,3321
BMGT380,0101,55,1,MW,9:30am,10:45am,VMH1335,1335
BMGT380,0201,54,2,MW,11:00am,12:15pm,VMH1335,1335
BMGT380,0301,55,7,MW,3:30pm,4:45pm,VMH1303,1303
BMGT380,0401,55,0,TuTh,11:00am,12:15pm,VMH1303,1303
BMGT380,0501,55,1,TuTh,2:00pm,3:15pm,VMH1303,1303
BMGT380,0601,55,1,TuTh,9:30am,10:45am,VMH1303,1303
BMGT380,0701,55,0,MW,12:30pm,1:45pm,VMH1335,1335
BMGT380,0801,60,42,M,7:00pm,9:40pm,VMH1303,1303
BMGT380,0201,1,0,MW,11:00am,12:15pm,VMH1335,1335
MGT380N,0201,1,0,MW,11:00am,12:15pm,VMH1335,1335
BMGT385,0101,45,3,TuTh,12:30pm,1:45pm,VMH1528,1528
BMGT385,0201,45,13,TuTh,9:30am,10:45am,VMH1528,1528
MGT390H,0101,45,11,M,5:00pm,7:40pm,VMH1412,1412
BMGT392,0101,40,4,TuTh,12:30pm,1:45pm,VMH1311,1311
BMGT392,ESG1,50,26,MW,12:30pm,1:45pm,BLD43321,3321
BMGT397,0101,9,0,Tu,5:00pm,7:40pm,ASY3219,3219
MGT398W,0101,24,0,Th,2:00pm,3:15pm,VMH1330,1330
BMGT402,0101,35,3,TuTh,2:00pm,3:15pm,VMH2203,2203
BMGT402,0201,35,0,MW,11:00am,12:15pm,VMH1311,1311
BMGT402,0301,24,4,MW,9:30am,10:45am,VMH2203,2203
BMGT402,FP01,30,15,TuTh,12:30pm,1:45pm,VMH2203,2203
MGT402F,FP01,30,15,TuTh,12:30pm,1:45pm,VMH2203,2203
BMGT403,0101,35,1,MW,12:30pm,1:45pm,VMH1311,1311
BMGT403,0201,35,1,MW,2:00pm,3:15pm,VMH1311,1311
BMGT404,0101,35,8,MW,12:30pm,1:45pm,VMH2203,2203
BMGT404,0201,35,5,MW,2:00pm,3:15pm,VMH2203,2203
MGT408V,0101,35,30,TuTh,11:00am,12:15pm,VMH2511,2511
MGT408V,0201,35,1,TuTh,12:30pm,1:45pm,VMH2511,2511
BMGT410,0101,40,7,MW,2:00pm,3:15pm,VMH1307,1307
BMGT411,0101,35,0,TuTh,9:30am,10:45am,VMH1518,1518
BMGT411,0201,35,4,TuTh,11:00am,12:15pm,VMH1518,1518
BMGT411,ESG1,40,7,MW,11:00am,12:15pm,BLD23052,3052
BMGT417,0101,40,23,TuTh,2:00pm,3:15pm,VMH1418,1418
BMGT417,ESG1,45,14,MW,12:30pm,1:45pm,BLD22062,2062
BMGT422,0101,38,9,TuTh,12:30pm,1:45pm,VMH1518,1518
BMGT422,0201,38,1,MW,12:30pm,1:45pm,VMH1411,1411
BMGT424,0101,35,13,MW,12:30pm,1:45pm,VMH1518,1518
BMGT430,0101,45,4,MW,11:00am,12:15pm,VMH1206,1206
BMGT430,0201,45,6,MW,5:00pm,6:15pm,VMH1335,1335
BMGT431,0101,40,16,MW,9:30am,10:45am,VMH1206,1206
BMGT431,0201,40,7,MW,3:30pm,4:45pm,VMH1314,1314
BMGT431,0301,45,2,TuTh,11:00am,12:15pm,VMH1212,1212
BMGT434,0101,30,9,MW,2:00pm,3:15pm,VMH1518,1518
BMGT434,0201,30,3,TuTh,12:30pm,1:45pm,SQH1117,1117
BMGT435,0101,45,23,TuTh,9:30am,10:45am,VMH1412,1412
MGT438N,0101,20,1,W,5:00pm,7:40pm,VMH2511,2511
BMGT440,0101,50,0,TuTh,11:00am,12:15pm,VMH1335,1335
BMGT440,0201,50,0,TuTh,2:00pm,3:15pm,VMH1335,1335
BMGT440,0301,50,1,TuTh,3:30pm,4:45pm,VMH1335,1335
BMGT440,0401,50,24,TuTh,3:30pm,4:45pm,VMH1505,1505
BMGT440,FP01,35,26,TuTh,11:00am,12:15pm,VMH1311,1311
MGT440F,FP01,35,26,TuTh,11:00am,12:15pm,VMH1311,1311
BMGT441,0101,45,0,MW,3:30pm,4:45pm,VMH1307,1307
BMGT441,0201,45,0,MW,5:00pm,6:15pm,VMH1307,1307
BMGT441,0301,45,0,MW,12:30pm,1:45pm,VMH1307,1307
BMGT443,0101,48,0,MW,11:00am,12:15pm,VMH3505,3505
BMGT443,0201,48,1,MW,12:30pm,1:45pm,VMH3505,3505
BMGT443,0301,48,0,MW,2:00pm,3:15pm,VMH3505,3505
BMGT443,0401,48,14,MW,3:30pm,4:45pm,VMH3505,3505
BMGT444,0101,45,1,TuTh,12:30pm,1:45pm,VMH1307,1307
BMGT444,0201,45,15,TuTh,3:30pm,4:45pm,VMH1307,1307
BMGT444,0301,45,17,TuTh,5:00pm,6:15pm,VMH1307,1307
BMGT445,0101,45,0,TuTh,9:30am,10:45am,VMH1307,1307
BMGT445,0201,45,0,TuTh,11:00am,12:15pm,VMH1307,1307
BMGT445,0301,45,6,W,5:00pm,7:40pm,VMH1415,1415
BMGT446,0101,45,0,TuTh,3:30pm,4:45pm,VMH1206,1206
BMGT446,0201,45,0,TuTh,11:00am,12:15pm,VMH1206,1206
BMGT446,0301,45,0,TuTh,2:00pm,3:15pm,VMH1206,1206
MGT449F,FP01,12,0,TuTh,2:00pm,3:50pm,VMH2509,2509
BMGT450,0101,45,0,TuTh,12:30pm,1:45pm,VMH1303,1303
BMGT450,0201,45,0,TuTh,2:00pm,3:15pm,VMH1307,1307
BMGT451,0101,40,0,TuTh,9:30am,10:45am,VMH1418,1418
BMGT451,0201,40,0,TuTh,11:00am,12:15pm,VMH1418,1418
BMGT451,0301,40,4,TuTh,2:00pm,3:15pm,VMH1505,1505
BMGT451,ESG1,45,22,TuTh,11:00am,12:15pm,BLD23052,3052
BMGT452,0101,40,5,MW,3:30pm,4:45pm,VMH1311,1311
BMGT452,0201,40,0,MW,9:30am,10:45am,VMH1411,1411
BMGT452,0301,40,0,MW,11:00am,12:15pm,VMH1411,1411
BMGT454,0101,45,3,MW,9:30am,10:45am,VMH1212,1212
BMGT454,0201,45,1,MW,11:00am,12:15pm,VMH1212,1212
BMGT455,ESG1,40,7,TuTh,11:00am,12:15pm,BLD22052,2052
BMGT457,0101,45,0,MW,11:00am,12:15pm,VMH1415,1415
BMGT457,0201,45,0,TuTh,3:30pm,4:45pm,VMH1418,1418
BMGT457,0301,45,0,MW,12:30pm,1:45pm,VMH1206,1206
BMGT457,0401,45,14,MW,9:30am,10:45am,VMH1415,1415
BMGT457,ESG1,35,20,MW,9:30am,10:45am,BLD23022,3022
BMGT461,0101,20,8,W,7:00pm,9:40pm,VMH1206,1206
BMGT461,0201,40,13,TuTh,12:30pm,1:45pm,VMH1411,1411
BMGT461,0101,60,41,TuTh,2:00pm,3:15pm,SQH1120,1120
BMGT461,0101,20,8,W,7:00pm,9:40pm,VMH1206,1206
MGT461M,0101,60,41,TuTh,2:00pm,3:15pm,SQH1120,1120
MGT461N,0101,20,8,W,7:00pm,9:40pm,VMH1206,1206
BMGT463,0101,45,10,MW,3:30pm,4:45pm,VMH1206,1206
BMGT463,0201,45,1,MW,2:00pm,3:15pm,VMH1206,1206
BMGT463,ESG1,40,7,MW,11:00am,12:15pm,BLD23022,3022
BMGT466,0101,55,0,M,3:30pm,6:10pm,SQH1119,1119
BMGT467,ESG1,45,26,MW,9:30am,10:45am,BLD23012,3012
MGT468G,0101,15,1,M,5:00pm,7:40pm,ESJ2101,2101
MGT468W,0101,35,14,Tu,6:30pm,9:10pm,VMH1307,1307
MGT468X,0101,15,1,M,5:00pm,7:40pm,ESJ2101,2101
BMGT472,0101,40,0,MW,9:30am,10:45am,VMH1311,1311
BMGT476,0101,24,1,MW,11:00am,12:15pm,VMH3522,3522
BMGT476,0201,24,2,MW,2:00pm,3:15pm,VMH3522,3522
BMGT477,0101,38,8,TuTh,9:30am,10:45am,VMH1314,1314
BMGT477,0201,38,0,TuTh,11:00am,12:15pm,VMH1314,1314
MGT478I,0101,30,6,Tu,6:30pm,9:10pm,VMH1518,1518
BMGT484,0101,40,1,TuTh,11:00am,12:15pm,VMH3505,3505
BMGT484,0201,40,6,TuTh,2:00pm,3:15pm,VMH3505,3505
BMGT484,0301,40,4,TuTh,9:30am,10:45am,VMH3505,3505
BMGT484,0401,40,12,TuTh,3:30pm,4:45pm,VMH3505,3505
BMGT484,ESG1,40,9,TuTh,9:30am,10:45am,BLD42335,2335
BMGT485,0101,45,10,MW,2:00pm,3:15pm,VMH1418,1418
BMGT485,0201,45,3,MW,12:30pm,1:45pm,VMH1418,1418
BMGT491,0101,11,2,F,10:00am,12:40pm,VMH3330H,3330H
BMGT495,0101,45,0,MW,9:30am,10:45am,VMH1307,1307
BMGT495,0201,45,1,MW,11:00am,12:15pm,VMH1307,1307
BMGT495,0301,45,0,MW,2:00pm,3:15pm,VMH1330,1330
BMGT495,0401,45,0,MW,3:30pm,4:45pm,VMH1418,1418
BMGT495,0501,45,5,MW,5:00pm,6:15pm,VMH1418,1418
BMGT495,0601,45,0,TuTh,9:30am,10:45am,VMH1336,1336
BMGT495,0701,45,0,TuTh,11:00am,12:15pm,VMH1412,1412
BMGT495,0801,45,0,TuTh,12:30pm,1:45pm,VMH1330,1330
BMGT495,0901,45,0,TuTh,2:00pm,3:15pm,VMH1415,1415
BMGT495,1001,45,4,TuTh,3:30pm,4:45pm,VMH1415,1415
BMGT495,ESG1,45,7,MW,11:00am,12:15pm,BLD23032,3032
BMGT495,ESG2,45,22,MW,12:30pm,1:45pm,BLD23032,3032
BMGT604,0501,45,0,TuTh,12:00pm,1:50pm,VMH1511,1511
BMGT614,0501,50,7,TuTh,2:00pm,3:50pm,VMH1412,1412
MGT758A,0501,28,2,TuTh,10:00am,11:50am,VMH1511,1511
MGT758B,0501,22,0,MW,2:00pm,3:50pm,VMH1505,1505
MGT758C,0501,25,0,MW,10:00am,11:50am,VMH1520,1520
MGT758E,0501,55,13,TuTh,12:00pm,1:50pm,VMH1336,1336
MGT758F,0501,25,8,MW,12:00pm,1:50pm,VMH1520,1520
MGT758O,0501,25,3,MW,4:00pm,5:50pm,VMH1505,1505
MGT758Q,0501,26,0,MW,10:00am,11:50am,VMH1336,1336
MGT758R,0501,25,3,MW,2:00pm,3:50pm,VMH1505,1505
MGT758V,0501,25,22,MW,4:00pm,5:50pm,VMH1505,1505
MGT758Y,0501,42,4,Tu,2:00pm,3:50pm,VMH1511,1511
MGT808D,0101,12,8,Tu,10:00am,1:35pm,VMH4335,4335
MGT808R,0101,12,11,F,2:00pm,3:30pm,VMH1415,1415
MGT818D,0101,12,9,Tu,10:30am,1:30pm,VMH2534,2534
MGT818R,0101,12,9,F,10:00am,11:00am,VMH3332,3332
MGT838I,0101,12,5,MW,2:00pm,3:50pm,VMH3332,3332
MGT838O,0101,12,10,M,11:00am,1:45pm,VMH4335,4335
MGT838P,0101,12,10,F,1:00pm,3:45pm,VMH4335,4335
MGT838Q,0101,12,8,W,12:00pm,1:50pm,VMH4335,4335
MGT838R,0101,15,12,F,2:00pm,3:30pm,VMH1415,1415
